video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,date
c64I9HNpiOY,2017-11-11T06:14:19.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Padmaavat: Ek Dil Ek Jaan Video Song | Deepika Padukone | Shahid Kapoor | Sanjay Leela Bhansali,"Presenting the song 'Ek Dil Ek Jaan' from Padmaavat in the voice of Shivam Pathak, Music by Sanjay Leela Bhansali and Lyrics by A M Turaz. Viacom18 Motion ...",https://i.ytimg.com/vi/c64I9HNpiOY/default.jpg,120,90,https://i.ytimg.com/vi/c64I9HNpiOY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/c64I9HNpiOY/hqdefault.jpg,480,360,T-Series,none,2017-11-11
6AICqitg368,2017-11-29T08:58:53.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Tumhari Sulu: Rafu Full Video Song | Vidya Balan | Bollywood Song 2017,"Presenting the full video song Rafu from the Bollywood movie Tumhari Sulu. It is a slice-of-life family film, directed by noted ad filmmaker Suresh Triveni, and ...",https://i.ytimg.com/vi/6AICqitg368/default.jpg,120,90,https://i.ytimg.com/vi/6AICqitg368/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6AICqitg368/hqdefault.jpg,480,360,T-Series,none,2017-11-29
rbVc7KlrD5E,2017-12-29T17:30:03.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Guru Randhawa: Lahore Video Song  (Lyrics) |  Bhushan Kumar | Vee | DirectorGifty | T-Series,"Gulshan Kumar presents Bhushan Kumar's LAHORE with LYRICS in the voice of ""Guru Randhawa"", The song is composed and penned by Guru Randhawa.",https://i.ytimg.com/vi/rbVc7KlrD5E/default.jpg,120,90,https://i.ytimg.com/vi/rbVc7KlrD5E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rbVc7KlrD5E/hqdefault.jpg,480,360,T-Series,none,2017-12-29
eXBkFr_s3Bc,2018-01-01T04:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Yo Yo Honey Singh: DIL CHORI (Lyrical) | Simar Kaur, Ishers | Hans Raj Hans | Sonu Ke Titu Ki Sweety","Presenting Yo Yo Honey Singh's latest offering “Dil Chori” with Lyrics from “Sonu Ke Titu Ki Sweety” starring Kartik Aaryan, Nushrat Bharucha and Sunny Singh.",https://i.ytimg.com/vi/eXBkFr_s3Bc/default.jpg,120,90,https://i.ytimg.com/vi/eXBkFr_s3Bc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eXBkFr_s3Bc/hqdefault.jpg,480,360,T-Series,none,2018-01-01
npKD1bHZyJs,2018-01-06T04:36:20.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Deep Money: Zeher Video Song Feat. Bohemia | New Songs 2018 | T-Series,"We present to you the video song ""Zeher"", Sung by ""Deep Money"" Feat. Bohemia. The music of the new song is given by Deep Money himself. ♪ Available on ...",https://i.ytimg.com/vi/npKD1bHZyJs/default.jpg,120,90,https://i.ytimg.com/vi/npKD1bHZyJs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/npKD1bHZyJs/hqdefault.jpg,480,360,T-Series,none,2018-01-06
kckDWrICC4s,2018-01-10T05:13:33.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Millind Gaba: NAZAR LAG JAYEGI Video Song | Kamal Raja | Shabby | New Hindi Songs 2018,"New Hindi Songs 2018 | Millind Gaba New Songs | Hindi Romantic Songs 2018 Akeli Na Bazar Jaya karo Nazar Lag Jayegi | Millind Gaba, Kamal Raja | ""Latest ...",https://i.ytimg.com/vi/kckDWrICC4s/default.jpg,120,90,https://i.ytimg.com/vi/kckDWrICC4s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kckDWrICC4s/hqdefault.jpg,480,360,T-Series,none,2018-01-10
jOQR9Sdk9KY,2018-01-17T14:24:46.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Official Video: Harjai Song | Maniesh Paul, Iulia Vantur  Sachin Gupta | Hindi Songs 2018 | T-Series","T-Series Presents official video song ""Harjai"", In the voice of ""Maniesh Paul, Iulia Vantur and Sachin Gupta"", composed by ""Sachin Gupta"" and the lyrics of this ...",https://i.ytimg.com/vi/jOQR9Sdk9KY/default.jpg,120,90,https://i.ytimg.com/vi/jOQR9Sdk9KY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jOQR9Sdk9KY/hqdefault.jpg,480,360,T-Series,none,2018-01-17
OIndl6N_j7k,2018-02-12T10:31:10.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Boond Boond Lyrical Video | Hate Story IV | Urvashi Rautela | Vivan B | Arko | Jubin N | Neeti Mohan,"Presenting the romantic video song ""Boond Boond "" with LYRICS, This new song is sung by ""Jubin Nautiyal & Neeti Mohan"", composed by ""Arko"" and the lyrics ...",https://i.ytimg.com/vi/OIndl6N_j7k/default.jpg,120,90,https://i.ytimg.com/vi/OIndl6N_j7k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OIndl6N_j7k/hqdefault.jpg,480,360,T-Series,none,2018-02-12
lddka-q8zVI,2018-02-16T12:43:52.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Sanu Ek Pal Chain Full Audio | Raid | Ajay Devgn | Ileana D&#39;Cruz| Tanishk B | Rahat Fateh Ali Khan,"T-Series presents Bollywood upcoming movie ""Raid"" first full audio Song ""Sanu Ek Pal Chain"" to Celebrate love. The new movie is starring Ajay Devgn, Ileana ...",https://i.ytimg.com/vi/lddka-q8zVI/default.jpg,120,90,https://i.ytimg.com/vi/lddka-q8zVI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/lddka-q8zVI/hqdefault.jpg,480,360,T-Series,none,2018-02-16
hMSMe3T98iE,2018-02-17T14:22:06.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Khalibali Song Making Video | Padmaavat | Ranveer Singh | Deepika Padukone | Shahid Kapoor,"Presenting the behind the scenes of video song ""Khalibali"" from the Bollywood movie ""Padmaavat"". Viacom18 Motion Pictures and Bhansali Productions present ...",https://i.ytimg.com/vi/hMSMe3T98iE/default.jpg,120,90,https://i.ytimg.com/vi/hMSMe3T98iE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hMSMe3T98iE/hqdefault.jpg,480,360,T-Series,none,2018-02-17
AsguumsKgBI,2018-02-22T13:57:37.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Tera Yaar Hoon Main Video | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,"We bring to you the romantic video song 'Tera Yaar Hoon Main' from the upcoming Bollywood movie ""Sonu Ke Titu Ki Sweety"". The movie is Starring Kartik ...",https://i.ytimg.com/vi/AsguumsKgBI/default.jpg,120,90,https://i.ytimg.com/vi/AsguumsKgBI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AsguumsKgBI/hqdefault.jpg,480,360,T-Series,none,2018-02-22
FsnYzwQm3gM,2018-03-10T11:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Patola Lyrical Video | Blackmail | Irrfan Khan &amp; Kirti Kulhari | Guru Randhawa,"We present to you the video song 'Patola' with Lyrics from the upcoming Bollywood movie ""Blackमेल"". This latest track is the sung by Guru, also composed ...",https://i.ytimg.com/vi/FsnYzwQm3gM/default.jpg,120,90,https://i.ytimg.com/vi/FsnYzwQm3gM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FsnYzwQm3gM/hqdefault.jpg,480,360,T-Series,none,2018-03-10
VdEP_z1LHeI,2018-04-03T07:55:59.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Veera Video Song | Jasmine Sandlas, Sumit Sethi | Latest Songs 2018","T-Series presents Jasmine Sandlas, Sumit Sethi latest song of 2018 VEERA for this wedding season. Enjoy and stay connected with us!! ♪ Available on ...",https://i.ytimg.com/vi/VdEP_z1LHeI/default.jpg,120,90,https://i.ytimg.com/vi/VdEP_z1LHeI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VdEP_z1LHeI/hqdefault.jpg,480,360,T-Series,none,2018-04-03
sd__JUD-C14,2018-04-08T13:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Ghar Se Nikalte Hi Video Song With Lyrics | Amaal Mallik Feat. Armaan Malik | Bhushan Kumar | Angel,"Ghar Se Nikalte Hi Video With Lyrics | ""Ghar Se Nikalte Hi Lyrical"" | Armaan Malik New Songs Gulshan Kumar and T-Series present Bhushan Kumar's ""Ghar Se ...",https://i.ytimg.com/vi/sd__JUD-C14/default.jpg,120,90,https://i.ytimg.com/vi/sd__JUD-C14/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sd__JUD-C14/hqdefault.jpg,480,360,T-Series,none,2018-04-08
JgWpMO0bAsA,2018-04-10T13:19:46.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Making of Raid 4 || Ajay Devgn | Ileana D&#39;Cruz | Raj Kumar Gupta,"Here's presenting the behind the scenes 4 from the Bollywood Movie ""Raid"" starring Ajay Devgn, Ileana D'cruz and Saurabh Shukla in pivotal roles. ___ Enjoy ...",https://i.ytimg.com/vi/JgWpMO0bAsA/default.jpg,120,90,https://i.ytimg.com/vi/JgWpMO0bAsA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JgWpMO0bAsA/hqdefault.jpg,480,360,T-Series,none,2018-04-10
G5wC5ze8ySQ,2018-04-11T07:51:53.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Video: Mundiyan Song | Baaghi 2| Tiger Shroff | Disha Patani |Ahmed K | Sajid N | Navraj, Palak","Presenting the full video song of the popular Punjabi track, “Mundiyan To Bach Ke” originally performed by Panjabi MC. Ginny Diwan has rewritten the Punjabi ...",https://i.ytimg.com/vi/G5wC5ze8ySQ/default.jpg,120,90,https://i.ytimg.com/vi/G5wC5ze8ySQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/G5wC5ze8ySQ/hqdefault.jpg,480,360,T-Series,none,2018-04-11
x7vjhteaYPs,2018-04-14T13:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Sataasat Full Video Song | Blackmail | Irrfan Khan | Amit Trivedi | Amitabh Bhattacharya,"Presenting the full Video Song Sataasat from the Bollywood movie Blackmail. Gulshan Kumar & Ramesh Deo present, T-Series & RDP Motion Pictures Film, ...",https://i.ytimg.com/vi/x7vjhteaYPs/default.jpg,120,90,https://i.ytimg.com/vi/x7vjhteaYPs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x7vjhteaYPs/hqdefault.jpg,480,360,T-Series,none,2018-04-14
BtKp_Jagyk0,2018-04-19T13:39:03.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Video: Hatt Ja Tau | Veerey Ki Wedding | Sunidhi Chauhan | Sapna Chaudhary,"T-Series presents Bollywood Movie Veerey Ki Wedding full video song ""Hatt Ja Tau"" Featuring Sapna Chaudhary & Priyanka Nayan movie starring Pulkit ...",https://i.ytimg.com/vi/BtKp_Jagyk0/default.jpg,120,90,https://i.ytimg.com/vi/BtKp_Jagyk0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BtKp_Jagyk0/hqdefault.jpg,480,360,T-Series,none,2018-04-19
aNwWdF8qq-M,2018-04-26T05:33:22.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Official Video: Raat Kamaal Hai | Guru Randhawa &amp; Khushali Kumar | Tulsi Kumar | New Song 2018,"Gulshan Kumar and T-Series present Bhushan Kumar's official music video 'Raat Kamaal Hai' Song' featuring Guru Randhawa & Khushali Kumar, This latest ...",https://i.ytimg.com/vi/aNwWdF8qq-M/default.jpg,120,90,https://i.ytimg.com/vi/aNwWdF8qq-M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aNwWdF8qq-M/hqdefault.jpg,480,360,T-Series,none,2018-04-26
9iIX4PBplAY,2018-07-28T08:45:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Sanju: KAR HAR MAIDAAN FATEH Full Video Song | Ranbir Kapoor | Rajkumar Hirani,"Presenting “Kar Har Maidaan Fateh” Full Video Song, a song about hope and courage. Based on the life of Bollywood star Sanjay Dutt, and directed by ...",https://i.ytimg.com/vi/9iIX4PBplAY/default.jpg,120,90,https://i.ytimg.com/vi/9iIX4PBplAY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9iIX4PBplAY/hqdefault.jpg,480,360,T-Series,none,2018-07-28
OzQYuWBrwvM,2018-08-04T10:54:34.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Tajdar E Haram Lyrical Video | Satyameva Jayate | John Abraham |  Manoj Bajpayee | Sajid Wajid |,"Gulshan Kumar and T-Series in association with Emmay Entertainment present the lyrical video of the song Tajdar E Haram"" sung by Wajid, music is given by ...",https://i.ytimg.com/vi/OzQYuWBrwvM/default.jpg,120,90,https://i.ytimg.com/vi/OzQYuWBrwvM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OzQYuWBrwvM/hqdefault.jpg,480,360,T-Series,none,2018-08-04
Mai3nNAKtd0,2018-08-09T06:30:29.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Kamariya Video Song | STREE | Nora Fatehi | Rajkummar Rao | Aastha Gill, Divya Kumar | Sachin- Jigar","Presenting the second video of the song Kamariya sung by Aastha Gill, Sachin Sanghvi, Jigar Saraiya and Divya Kumar and composed by Sachin- Jigar from ...",https://i.ytimg.com/vi/Mai3nNAKtd0/default.jpg,120,90,https://i.ytimg.com/vi/Mai3nNAKtd0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mai3nNAKtd0/hqdefault.jpg,480,360,T-Series,none,2018-08-09
dk9i51f_X3M,2018-08-09T12:30:02.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Lyrical: MANU BHAIYA SONG | Tanu Weds Manu | Kangna Ranaut, R Madhavan","Presenting MANU BHAIYA SONG lyrical video from movie Tanu Weds Manu starring Kangna Ranaut, R Madhavan in lead roles. This song is sung by Sunidhi ...",https://i.ytimg.com/vi/dk9i51f_X3M/default.jpg,120,90,https://i.ytimg.com/vi/dk9i51f_X3M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dk9i51f_X3M/hqdefault.jpg,480,360,T-Series,none,2018-08-09
m4PLaQxUYYI,2018-08-17T05:30:40.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Gold Tamba Video Song | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor","Presenting the first video song ""Gold Tamba "" from the upcoming Hindi movie ""Batti Gul Meter Chalu"". This Bollywood movie song is sung by Nakash Aziz and ...",https://i.ytimg.com/vi/m4PLaQxUYYI/default.jpg,120,90,https://i.ytimg.com/vi/m4PLaQxUYYI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/m4PLaQxUYYI/hqdefault.jpg,480,360,T-Series,none,2018-08-17
vxegdVn9BZs,2018-08-23T10:26:27.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Cover Version : Humnava Mere Song | Jubin Nautiyal | Amrita Nayak,Presenting the cover version of song rendition of Humnava Mere Song sung by Amrita Nayak. Singer: Amrita Nayak &Jubin Nautiyal Video Editor: Vivek ...,https://i.ytimg.com/vi/vxegdVn9BZs/default.jpg,120,90,https://i.ytimg.com/vi/vxegdVn9BZs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vxegdVn9BZs/hqdefault.jpg,480,360,T-Series,none,2018-08-23
gp1zPCUcsAU,2018-08-24T11:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Gold Tamba Video With Lyrics | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor","Presenting the first video song ""Gold Tamba"" with Lyrics from the upcoming Hindi movie ""Batti Gul Meter Chalu"". This Bollywood movie song is sung by Nakash ...",https://i.ytimg.com/vi/gp1zPCUcsAU/default.jpg,120,90,https://i.ytimg.com/vi/gp1zPCUcsAU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gp1zPCUcsAU/hqdefault.jpg,480,360,T-Series,none,2018-08-24
HGfc06RZyjQ,2018-08-30T16:56:43.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Murder 2: Aye Khuda Video With Lyrics | Emraan Hashmi, Jacqueline Fernandez","Presenting ""Aye Khuda"" song with lyrics from movie Murder 2 starring Emraan Hashmi, Jacqueline Fernandez. Enjoy this lyrical song and share your views ...",https://i.ytimg.com/vi/HGfc06RZyjQ/default.jpg,120,90,https://i.ytimg.com/vi/HGfc06RZyjQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HGfc06RZyjQ/hqdefault.jpg,480,360,T-Series,none,2018-08-30
V2l3LtyYN-0,2018-09-01T03:30:00.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Go Go Govinda Lyrical Video | OMG (Oh My God) | Sonakshi Sinha, Prabhu Deva",Getting ready to celebrate the birth of Lord Krishna tomorrow with the festival of Gokulashtatami followed by Dahi Handi celebration with its lyrical video of the ...,https://i.ytimg.com/vi/V2l3LtyYN-0/default.jpg,120,90,https://i.ytimg.com/vi/V2l3LtyYN-0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V2l3LtyYN-0/hqdefault.jpg,480,360,T-Series,none,2018-09-01
WCTro3qabjE,2018-09-27T11:00:03.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"&quot;Pee Loon&quot; Lyrical Song | Once Upon A Time in Mumbai | Emraan Hashmi, Prachi Desai",Presenting the lyrical video of the song Pee Loo from the Bollywood movie Once Upon A Time In Mumbai. The movie features Emraan Hashmi and Prachi Desai ...,https://i.ytimg.com/vi/WCTro3qabjE/default.jpg,120,90,https://i.ytimg.com/vi/WCTro3qabjE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WCTro3qabjE/hqdefault.jpg,480,360,T-Series,none,2018-09-27
rkWJyMhIWLo,2018-10-04T13:52:28.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Dekhte Dekhte Full Song | Batti Gul Meter Chalu | Atif Aslam | Shahid K Shraddha K | Nusrat Saab,"Dekhte Dekhte Full Song | Latest Bollywood Song | Atif Aslam New Song Presenting the full video song ""Dekhte Dekhte"" from the Hindi movie ""Batti Gul Meter ...",https://i.ytimg.com/vi/rkWJyMhIWLo/default.jpg,120,90,https://i.ytimg.com/vi/rkWJyMhIWLo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rkWJyMhIWLo/hqdefault.jpg,480,360,T-Series,none,2018-10-04
klzyuLXNsGE,2018-10-16T04:59:52.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Guru Randhawa: Downtown (Official Video) | Bhushan Kumar | DirectorGifty | Vee | Delbar Arya,"Guru Randhawa: Downtown - Available Here: https://t-series.lnk.to/Downtown Gulshan Kumar presents Bhushan Kumar's ""Downtown"" in the voice of Guru ...",https://i.ytimg.com/vi/klzyuLXNsGE/default.jpg,120,90,https://i.ytimg.com/vi/klzyuLXNsGE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/klzyuLXNsGE/hqdefault.jpg,480,360,T-Series,none,2018-10-16
xHmq1JpoGqc,2018-10-24T13:16:20.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Selfmade-Chaache Maame Full Audio | PBX 1 | Sidhu Moose Wala | Ft Sunny Malton, Byg Byrd",Presenting the full audio song Selfmade-Chaache Maame from the latest album PBX 1 by Sidhu Moose Wala. The music of new song is given by Byg Byrd.,https://i.ytimg.com/vi/xHmq1JpoGqc/default.jpg,120,90,https://i.ytimg.com/vi/xHmq1JpoGqc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xHmq1JpoGqc/hqdefault.jpg,480,360,T-Series,none,2018-10-24
fqP5pTPvqZ8,2018-10-25T10:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Rangtaari Full Video | Loveyatri | Aayush Sharma | Warina Hussain |Yo Yo Honey Singh |Tanishk Bagchi,"T-Series present Bollywood Movie Loveyatri full video song ""Rangtaari"", The movie features Aayush Sharma and Warina Hussain in leading roles. Loveyatri is ...",https://i.ytimg.com/vi/fqP5pTPvqZ8/default.jpg,120,90,https://i.ytimg.com/vi/fqP5pTPvqZ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fqP5pTPvqZ8/hqdefault.jpg,480,360,T-Series,none,2018-10-25
0GnYX3pDGrc,2018-11-20T13:19:12.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Lyrical : Anarkali Disco Chali Song | Housefull 2 | Malaika Arora Khan,"SUBSCRIBE FOR LATEST VIDEOS http://bit.ly/TSeriesYouTube Presenting the lyrical video of the song """"Anarkali Disco Chali "" from the Bollywood movie ...",https://i.ytimg.com/vi/0GnYX3pDGrc/default.jpg,120,90,https://i.ytimg.com/vi/0GnYX3pDGrc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0GnYX3pDGrc/hqdefault.jpg,480,360,T-Series,none,2018-11-20
NNqLB7znMLU,2018-11-24T07:43:34.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Leja Re  | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag |Radhika Rao| Vinay Sapru | Siddharth,"T-Series Presents latest Hindi Video Song of 2018 ""Leja Re"" , sung by ""Dhvani Bhanushali "",music is recreated by ""Tanishk Bagchi"" and the lyrics of this new ...",https://i.ytimg.com/vi/NNqLB7znMLU/default.jpg,120,90,https://i.ytimg.com/vi/NNqLB7znMLU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NNqLB7znMLU/hqdefault.jpg,480,360,T-Series,none,2018-11-24
g3P4a0polMY,2018-12-05T05:00:03.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"&quot;Bhare Naina&quot; With Lyrics |  Ra One | ShahRukh Khan, Kareena Kapoor",Presenting the lyrical video from the movie Ra One of the song Bhare Naina. Watch its video & share your views with us. It is one of the best soulful song .,https://i.ytimg.com/vi/g3P4a0polMY/default.jpg,120,90,https://i.ytimg.com/vi/g3P4a0polMY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g3P4a0polMY/hqdefault.jpg,480,360,T-Series,none,2018-12-05
rNDd6-H5ZUY,2018-12-11T09:25:19.000Z,UCq-Fj5jknLsUf-MWSy4_brA,KGF: Gali Gali Song Teaser | Mouni Roy | Tanishk Bagchi | Song Releasing Soon,"Presenting the song teaser of the upcoming song Gali Gali from the movie KGF. Ritesh Sidhwani, Farhan Akhtar And AA Films Presents A Hombale Film ...",https://i.ytimg.com/vi/rNDd6-H5ZUY/default.jpg,120,90,https://i.ytimg.com/vi/rNDd6-H5ZUY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rNDd6-H5ZUY/hqdefault.jpg,480,360,T-Series,none,2018-12-11
jd-Anatu6_I,2018-12-17T11:15:11.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"ZERO: Husn Parcham Lyrical Video Song | Shah Rukh Khan, Katrina Kaif, Anushka Sharma | T-Series","Presenting lyrical video of the third song ""Husn Parcham"" from the most awaited Bollywood movie ""Zero"". The film is starring Shah Rukh Khan, Anushka Sharma ...",https://i.ytimg.com/vi/jd-Anatu6_I/default.jpg,120,90,https://i.ytimg.com/vi/jd-Anatu6_I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jd-Anatu6_I/hqdefault.jpg,480,360,T-Series,none,2018-12-17
qAvH_fcw2O4,2018-12-26T13:55:11.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Full Audio: Sab Ke Sapnon Ki | KGF | Yash  | Srinidhi Shetty | Ravi Basrur,"Presenting the song full audio Sab Ke Sapnon Ki from the movie KGF. Ritesh Sidhwani, Farhan Akhtar And AA Films Presents A Hombale Film Production ...",https://i.ytimg.com/vi/qAvH_fcw2O4/default.jpg,120,90,https://i.ytimg.com/vi/qAvH_fcw2O4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qAvH_fcw2O4/hqdefault.jpg,480,360,T-Series,none,2018-12-26
BhlairLv9rM,2018-12-27T13:40:53.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Full Song:  Simmba Theme 2 | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi","Presenting the full audio of Simmba Theme 2 song from the Bollywood Movie Simmba , The movie features Ranveer Singh, Sara Ali Khan, Sonu Sood along ...",https://i.ytimg.com/vi/BhlairLv9rM/default.jpg,120,90,https://i.ytimg.com/vi/BhlairLv9rM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BhlairLv9rM/hqdefault.jpg,480,360,T-Series,none,2018-12-27
GvI0BESsmZU,2018-12-28T06:43:51.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"ZERO: Heer Badnaam Lyrical Video | Shah Rukh Khan, Katrina Kaif, Anushka Sharma | Tanishk Bagchi","Presenting the lyrical video song ""Heer Badnaam"" from the Bollywood movie ""Zero"". The song is sung by Romy, music composed by Tanishk Bagchi and lyrics ...",https://i.ytimg.com/vi/GvI0BESsmZU/default.jpg,120,90,https://i.ytimg.com/vi/GvI0BESsmZU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GvI0BESsmZU/hqdefault.jpg,480,360,T-Series,none,2018-12-28
6qBEydlWsZs,2018-12-29T13:30:01.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Happy New Year 2019 Party Super Hit Songs | Audio Jukebox | T-SERIES,Presenting collections of Happy New Year 2019 Party Super Hit Songs. ♫ Tracks ♫ ♪ AANKH MAREY ▻ 00:00 ♪ NIKLE CURRANT ▻ 03:32 ♪ AKH LAD ...,https://i.ytimg.com/vi/6qBEydlWsZs/default.jpg,120,90,https://i.ytimg.com/vi/6qBEydlWsZs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6qBEydlWsZs/hqdefault.jpg,480,360,T-Series,none,2018-12-29
pIjc7J9rn0A,2019-01-03T09:36:50.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"ZERO: Duma Dam Mast Kalandar Lyrical | Shah RK, Katrina K, Anushka S | Altamash F, Tanishk B","Presenting the lyrical video song ""Duma Dam Mast Kalandar"" from the most awaited Bollywood movie ""Zero"". The song is sung by Altamash Faridi, music ...",https://i.ytimg.com/vi/pIjc7J9rn0A/default.jpg,120,90,https://i.ytimg.com/vi/pIjc7J9rn0A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pIjc7J9rn0A/hqdefault.jpg,480,360,T-Series,none,2019-01-03
Xar5u_3ixWo,2019-01-08T09:13:25.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"ZERO: Ann Bann Full Song | Shah Rukh Khan, Katrina Kaif, Anushka Sharma | Kunal Ganjawala","Presenting the full video song ""Ann Bann"" from the most awaited Bollywood movie ""Zero"". The song is sung by Kunal Ganjawala, music composed by Ajay-Atul ...",https://i.ytimg.com/vi/Xar5u_3ixWo/default.jpg,120,90,https://i.ytimg.com/vi/Xar5u_3ixWo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Xar5u_3ixWo/hqdefault.jpg,480,360,T-Series,none,2019-01-08
DiFU6ie46hw,2019-01-18T08:35:26.000Z,UCq-Fj5jknLsUf-MWSy4_brA,"Official Trailer: S P Chauhan | Jimmy Shergill, Yuvika Chaudhary, Yashpal Sharma | Manoj K Jha","Presenting the official trailer of the upcoming #Bollywood biopic ""S P Chauhan"".A moving tale of an educationist, social worker, flame bearer of CHANGE.",https://i.ytimg.com/vi/DiFU6ie46hw/default.jpg,120,90,https://i.ytimg.com/vi/DiFU6ie46hw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DiFU6ie46hw/hqdefault.jpg,480,360,T-Series,none,2019-01-18
